SrcAddr,n_flows,botnet_flows,normal_flows,bg_flows,n_dst_ips,n_dst_ports,n_src_ports,n_protocols,total_bytes,total_pkts,mean_dur,std_dur,label
118.36.8.134,1,0,0,1,1,1,1,1,60,1,0.0,,Background
118.39.241.188,1,0,0,1,1,1,1,1,74,1,0.0,,Background
118.39.86.88,1,0,0,1,1,1,1,1,77,1,0.0,,Background
118.4.62.187,1,0,0,1,1,1,1,1,60,1,0.0,,Background
118.41.149.119,1,0,0,1,1,1,1,1,75,1,0.0,,Background
118.6.120.86,1,0,0,1,1,1,1,1,60,1,0.0,,Background
118.6.220.10,1,0,0,1,1,1,1,1,73,1,0.0,,Background
118.6.254.48,1,0,0,1,1,1,1,1,60,1,0.0,,Background
118.6.56.14,1,0,0,1,1,1,1,1,510,1,0.0,,Background
118.6.70.182,1,0,0,1,1,1,1,1,74,1,0.0,,Background
118.68.166.211,1,0,0,1,1,1,1,1,82,1,0.0,,Background
118.68.168.197,1,0,0,1,1,1,1,1,74,1,0.0,,Background
118.68.184.251,6,0,0,6,1,1,5,1,930,6,0.0,0.0,Background
118.68.252.3,1,0,0,1,1,1,1,1,75,1,0.0,,Background
118.68.35.194,1,0,0,1,1,1,1,1,75,1,0.0,,Background
118.68.37.253,2,0,0,2,1,1,1,1,144,2,0.0,0.0,Background
118.69.55.112,6,0,0,6,1,1,1,1,447,6,0.0,0.0,Background
118.69.68.195,1,0,0,1,1,1,1,1,142,2,0.371,,Background
118.69.76.239,1,0,0,1,1,1,1,1,71,1,0.0,,Background
118.7.210.69,3,0,0,3,1,1,1,1,225,3,0.0,0.0,Background
118.7.216.122,1,0,0,1,1,1,1,1,73,1,0.0,,Background
118.70.129.53,1,0,0,1,1,1,1,1,78,1,0.0,,Background
118.71.110.103,1,0,0,1,1,1,1,1,79,1,0.0,,Background
118.74.16.208,1,0,0,1,1,1,1,1,74,1,0.0,,Background
118.8.121.250,1,0,0,1,1,1,1,1,75,1,0.0,,Background
118.8.166.14,1,0,0,1,1,1,1,1,73,1,0.0,,Background
118.8.182.219,1,0,0,1,1,1,1,1,76,1,0.0,,Background
118.8.21.52,1,0,0,1,1,1,1,1,75,1,0.0,,Background
118.8.23.140,1,0,0,1,1,1,1,1,60,1,0.0,,Background
118.8.241.139,1,0,0,1,1,1,1,1,60,1,0.0,,Background
118.82.184.152,2,0,0,2,1,1,1,1,154,2,0.0,0.0,Background
118.82.59.140,1,0,0,1,1,1,1,1,80,1,0.0,,Background
118.83.154.93,1,0,0,1,1,1,1,1,513,1,0.0,,Background
118.83.35.61,1,0,0,1,1,1,1,1,75,1,0.0,,Background
118.86.142.177,1,0,0,1,1,1,1,1,68,1,0.0,,Background
118.87.159.110,2,0,0,2,2,2,1,1,120,2,0.0,0.0,Background
118.87.220.132,1,0,0,1,1,1,1,1,80,1,0.0,,Background
118.9.229.200,2,0,0,2,1,1,1,1,206,3,1.117,1.5796765491707472,Background
118.9.34.191,1,0,0,1,1,1,1,1,60,1,0.0,,Background
118.9.42.132,1,0,0,1,1,1,1,1,68,1,0.0,,Background
118.9.55.220,1,0,0,1,1,1,1,1,73,1,0.0,,Background
118.9.86.140,1,0,0,1,1,1,1,1,60,1,0.0,,Background
118.90.76.194,1,0,0,1,1,1,1,1,78,1,0.0,,Background
118.91.192.200,1,0,0,1,1,1,1,1,60,1,0.0,,Background
118.92.24.45,1,0,0,1,1,1,1,1,76,1,0.0,,Background
118.92.50.80,1,0,0,1,1,1,1,1,60,1,0.0,,Background
118.93.203.150,1,0,0,1,1,1,1,1,71,1,0.0,,Background
118.93.37.50,1,0,0,1,1,1,1,1,78,1,0.0,,Background
118.93.46.112,1,0,0,1,1,1,1,1,467,1,0.0,,Background
118.94.122.40,1,0,0,1,1,1,1,1,74,1,0.0,,Background
118.96.210.235,1,0,0,1,1,1,1,1,60,1,0.0,,Background
118.96.231.216,1,0,0,1,1,1,1,1,75,1,0.0,,Background
119.10.200.16,1,0,0,1,1,1,1,1,76,1,0.0,,Background
119.100.123.132,1,0,0,1,1,1,1,1,72,1,0.0,,Background
119.104.248.75,1,0,0,1,1,1,1,1,73,1,0.0,,Background
119.107.225.248,3,0,0,3,1,2,3,1,396,6,3.054,0.0,Background
119.109.2.75,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.112.228.224,1,0,0,1,1,1,1,1,125,2,0.589,,Background
119.113.128.253,1,0,0,1,1,1,1,1,73,1,0.0,,Background
119.113.240.72,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.121.84.47,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.122.79.128,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.122.84.160,1,0,0,1,1,1,1,1,72,1,0.0,,Background
119.123.135.24,2,0,0,2,1,1,1,1,156,2,0.0,0.0,Background
119.123.194.234,1,0,0,1,1,1,1,1,137,2,0.318,,Background
119.125.208.92,1,0,0,1,1,1,1,1,72,1,0.0,,Background
119.128.20.254,2,0,0,2,1,1,1,1,152,2,0.0,0.0,Background
119.128.237.212,1,0,0,1,1,1,1,1,72,1,0.0,,Background
119.129.81.41,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.131.95.229,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.133.123.74,1,0,0,1,1,1,1,1,72,1,0.0,,Background
119.135.246.93,1,0,0,1,1,1,1,1,72,1,0.0,,Background
119.139.244.233,3,0,0,3,1,1,1,1,676,4,0.6646666666666666,1.1512364367641137,Background
119.139.65.224,1,0,0,1,1,1,1,1,146,2,2.003,,Background
119.14.132.251,1,0,0,1,1,1,1,1,465,1,0.0,,Background
119.14.17.135,2,0,0,2,1,1,1,1,136,2,0.0,0.0,Background
119.14.189.211,1,0,0,1,1,1,1,1,2971,3,0.008,,Background
119.14.199.178,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.14.204.125,1,0,0,1,1,1,1,1,62,1,0.0,,Background
119.141.171.128,1,0,0,1,1,1,1,1,72,1,0.0,,Background
119.144.207.211,1,0,0,1,1,1,1,1,75,1,0.0,,Background
119.145.148.100,1,0,0,1,1,1,1,1,134,2,3.631,,Background
119.147.45.251,4,4,0,0,1,1,1,1,12026,21,3.2960000000000003,1.611560113678668,Botnet
119.147.45.254,13,13,0,0,1,1,1,1,37500,58,2.877,1.9278958737442229,Botnet
119.148.249.33,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.15.221.51,1,0,0,1,1,1,1,1,670,4,3.252,,Background
119.150.26.198,1,0,0,1,1,1,1,1,75,1,0.0,,Background
119.152.138.142,1,0,0,1,1,1,1,1,75,1,0.0,,Background
119.152.142.46,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.152.25.165,1,0,0,1,1,1,1,1,77,1,0.0,,Background
119.152.37.44,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.152.77.204,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.152.9.166,2,0,0,2,1,1,1,1,363,2,0.0,0.0,Background
119.152.90.40,1,0,0,1,1,1,1,1,64,1,0.0,,Background
119.153.11.64,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.153.156.226,1,0,0,1,1,1,1,1,73,1,0.0,,Background
119.153.79.40,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.153.93.65,1,0,0,1,1,1,1,1,300,5,0.949,,Background
119.153.98.228,1,0,0,1,1,1,1,1,73,1,0.0,,Background
119.154.112.98,2,0,0,2,1,1,1,1,295,4,0.55,0.01555634918610406,Background
119.155.3.170,1,0,0,1,1,1,1,1,454,1,0.0,,Background
119.155.44.133,1,0,0,1,1,1,1,1,469,1,0.0,,Background
119.155.48.227,1,0,0,1,1,1,1,1,300,5,0.82,,Background
119.155.51.106,2,0,0,2,1,1,1,1,240,4,0.181,0.2559726547895302,Background
119.155.55.152,1,0,0,1,1,1,1,1,77,1,0.0,,Background
119.160.1.18,1,0,0,1,1,1,1,1,77,1,0.0,,Background
119.160.126.102,2,0,0,2,1,1,1,1,425,7,3.42,2.006769045007422,Background
119.160.132.193,1,0,0,1,1,1,1,1,76,1,0.0,,Background
119.160.133.254,1,0,0,1,1,1,1,1,76,1,0.0,,Background
119.160.178.176,1,0,0,1,1,1,1,1,73,1,0.0,,Background
119.160.219.242,1,0,0,1,1,1,1,1,77,1,0.0,,Background
119.171.134.18,1,0,0,1,1,1,1,1,61,1,0.0,,Background
119.171.220.250,1,0,0,1,1,1,1,1,75,1,0.0,,Background
119.171.41.109,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.171.45.254,2,0,0,2,1,1,1,1,124,2,0.0,0.0,Background
119.172.186.136,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.173.179.102,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.173.196.244,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.173.211.70,2,0,0,2,1,1,1,1,1114,4,0.4475,0.63286056916196,Background
119.173.215.112,1,0,0,1,1,1,1,1,77,1,0.0,,Background
119.173.70.42,1,0,0,1,1,1,1,1,75,1,0.0,,Background
119.173.76.253,2,0,0,2,1,2,1,1,143,2,0.0,0.0,Background
119.173.88.47,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.175.1.158,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.175.10.100,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.175.19.247,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.175.223.56,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.175.28.28,1,0,0,1,1,1,1,1,76,1,0.0,,Background
119.176.99.119,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.192.135.109,2,0,0,2,2,2,1,1,120,2,0.0,0.0,Background
119.193.162.227,1,0,0,1,1,1,1,1,72,1,0.0,,Background
119.193.164.89,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.194.112.111,1,0,0,1,1,1,1,1,76,1,0.0,,Background
119.194.132.184,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.196.34.125,1,0,0,1,1,1,1,1,86,1,0.0,,Background
119.198.237.202,1,0,0,1,1,1,1,1,454,1,0.0,,Background
119.198.51.96,1,0,0,1,1,1,1,1,75,1,0.0,,Background
119.200.214.115,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.201.195.186,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.202.80.85,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.204.159.178,1,0,0,1,1,1,1,1,64,1,0.0,,Background
119.207.216.31,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.214.115.164,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.224.84.44,1,0,0,1,1,1,1,1,75,1,0.0,,Background
119.226.84.210,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.228.0.194,1,0,0,1,1,1,1,1,75,1,0.0,,Background
119.228.129.29,2,0,0,2,1,1,1,1,278,2,0.0,0.0,Background
119.228.140.177,2,0,0,2,1,1,1,1,615,3,1.0415,1.4729034252115787,Background
119.228.202.173,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.228.213.144,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.228.82.243,1,0,0,1,1,1,1,1,73,1,0.0,,Background
119.230.10.69,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.230.11.125,1,0,0,1,1,1,1,1,75,1,0.0,,Background
119.230.11.189,1,0,0,1,1,1,1,1,71,1,0.0,,Background
119.230.31.139,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.230.6.27,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.231.138.92,1,0,0,1,1,1,1,1,77,1,0.0,,Background
119.234.0.43,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.234.0.8,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.234.223.98,5,0,0,5,1,1,1,1,732,10,1.3,1.9544028499774555,Background
119.235.16.42,1,0,0,1,1,1,1,1,73,1,0.0,,Background
119.235.243.139,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.236.251.238,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.236.3.195,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.236.5.192,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.237.115.232,1,0,0,1,1,1,1,1,300,5,1.506,,Background
119.237.120.208,1,0,0,1,1,1,1,1,461,1,0.0,,Background
119.237.122.24,1,0,0,1,1,1,1,1,62,1,0.0,,Background
119.237.126.136,7,0,0,7,1,1,7,1,1169,7,0.0,0.0,Background
119.237.140.77,1,0,0,1,1,1,1,1,83,1,0.0,,Background
119.238.110.224,2,0,0,2,1,1,1,1,552,2,0.0,0.0,Background
119.238.121.125,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.239.161.140,1,0,0,1,1,1,1,1,61,1,0.0,,Background
119.239.244.6,2,0,0,2,1,1,1,1,146,2,0.0,0.0,Background
119.24.57.105,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.240.10.237,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.240.12.223,2,0,0,2,1,1,1,1,177,2,0.0,0.0,Background
119.240.128.104,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.240.15.130,1,0,0,1,1,1,1,1,79,1,0.0,,Background
119.240.181.15,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.240.19.239,1,0,0,1,1,1,1,1,75,1,0.0,,Background
119.240.242.149,2,0,0,2,1,1,1,1,150,2,0.0,0.0,Background
119.240.27.173,1,0,0,1,1,1,1,1,73,1,0.0,,Background
119.240.36.33,1,0,0,1,1,1,1,1,531,1,0.0,,Background
119.240.4.86,2,0,0,2,1,1,1,1,120,2,0.0,0.0,Background
119.241.179.54,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.241.181.82,1,0,0,1,1,1,1,1,75,1,0.0,,Background
119.241.230.131,8,0,0,8,3,3,1,2,1334,8,0.0,0.0,Background
119.241.237.77,2,0,0,2,1,1,1,1,967,2,0.0,0.0,Background
119.241.49.224,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.242.151.163,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.242.210.40,1,0,0,1,1,1,1,1,479,1,0.0,,Background
119.242.249.242,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.242.25.48,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.242.66.97,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.243.191.45,1,0,0,1,1,1,1,1,76,1,0.0,,Background
119.243.54.183,2,0,0,2,1,1,1,1,136,2,0.0,0.0,Background
119.246.135.230,5,0,0,5,2,2,1,1,308,5,0.0,0.0,Background
119.246.72.226,1,0,0,1,1,1,1,1,73,1,0.0,,Background
119.247.184.161,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.247.195.53,1,0,0,1,1,1,1,1,486,1,0.0,,Background
119.247.239.127,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.247.245.133,4,0,0,4,2,2,1,1,687,4,0.0,0.0,Background
119.247.31.189,1,0,0,1,1,1,1,1,193,3,0.94,,Background
119.247.68.83,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.250.95.223,1,0,0,1,1,1,1,1,76,1,0.0,,Background
119.252.144.34,23,0,0,23,1,9,1,1,4408,38,0.49613043478260865,1.2708630676665733,Background
119.252.148.17,66,0,0,66,1,26,1,1,95429,175,1.0229393939393938,1.5215981768045765,Background
119.252.154.10,128,0,0,128,1,55,1,1,250440,357,0.4910859375,0.9275553342353251,Background
119.26.117.238,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.26.178.13,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.30.232.38,1,0,0,1,1,1,1,1,71,1,0.0,,Background
119.30.38.73,6,0,0,6,1,1,1,1,3749,20,1.7766666666666666,2.113442846794459,Background
119.31.153.237,1,0,0,1,1,1,1,1,76,1,0.0,,Background
119.42.64.203,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.46.251.162,3,0,0,3,1,1,2,1,283,4,0.725,1.2557368354874359,Background
119.46.27.178,3,0,0,3,1,1,3,1,229,3,0.0,0.0,Background
119.47.57.116,2,0,0,2,1,1,1,1,140,2,0.0,0.0,Background
119.47.70.219,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.50.40.112,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.56.119.106,1,0,0,1,1,1,1,1,69,1,0.0,,Background
119.56.127.159,1,0,0,1,1,1,1,1,185,3,0.922,,Background
119.57.5.213,5,0,0,5,1,1,1,1,888142,823,4.1452,1.7975631282377817,Background
119.57.5.82,1,0,0,1,1,1,1,1,163,2,0.514,,Background
119.59.82.158,1,0,0,1,1,1,1,1,482,1,0.0,,Background
119.6.111.86,1,0,0,1,1,1,1,1,72,1,0.0,,Background
119.62.128.115,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.63.191.247,1,0,0,1,1,1,1,1,75,1,0.0,,Background
119.63.26.85,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.64.127.4,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.69.137.41,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.73.1.177,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.73.13.224,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.74.112.14,1,0,0,1,1,1,1,1,461,1,0.0,,Background
119.74.163.231,1,0,0,1,1,1,1,1,71,1,0.0,,Background
119.74.172.42,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.77.139.158,1,0,0,1,1,1,1,1,61,1,0.0,,Background
119.77.171.114,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.77.210.208,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.77.214.207,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.77.240.46,1,0,0,1,1,1,1,1,72,1,0.0,,Background
119.82.76.194,1,0,0,1,1,1,1,1,78,1,0.0,,Background
119.83.112.127,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.83.112.75,92,0,0,92,1,2,1,2,10929,174,0.4349347826086956,0.7710233075302569,Background
119.83.169.154,1,0,0,1,1,1,1,1,73,1,0.0,,Background
119.83.169.187,1,0,0,1,1,1,1,1,64,1,0.0,,Background
119.83.222.34,3,0,0,3,1,1,1,1,180,3,0.0,0.0,Background
119.83.246.180,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.83.3.252,1,0,0,1,1,1,1,1,60,1,0.0,,Background
119.83.82.125,1,0,0,1,1,1,1,1,62,1,0.0,,Background
119.86.104.210,1,0,0,1,1,1,1,1,73,1,0.0,,Background
119.93.174.141,1,0,0,1,1,1,1,1,74,1,0.0,,Background
119.93.20.246,1,0,0,1,1,1,1,1,74,1,0.0,,Background
12.1.203.2,3,0,0,3,1,1,1,1,1744,18,1.6866666666666668,1.6180643786120914,Background
12.104.14.151,1,0,0,1,1,1,1,1,170,1,0.0,,Background
12.109.22.198,1,0,0,1,1,1,1,1,60,1,0.0,,Background
12.129.199.107,2,0,0,2,2,2,1,1,120,2,0.0,0.0,Background
12.130.81.236,2,0,0,2,1,2,1,1,120,2,0.0,0.0,Background
12.130.81.249,5,0,0,5,2,4,1,1,1159,7,0.374,0.7667411558016173,Background
12.139.50.15,1,0,0,1,1,1,1,1,75,1,0.0,,Background
12.146.79.8,8,0,0,8,3,3,1,1,495,8,0.0,0.0,Background
12.148.211.254,1,0,0,1,1,1,1,1,60,1,0.0,,Background
12.15.238.50,2,0,0,2,1,1,2,1,263,2,0.0,0.0,Background
12.152.48.49,1,0,0,1,1,1,1,1,463,1,0.0,,Background
12.155.236.254,2,0,0,2,1,1,1,1,554,7,0.8995,1.272085099354599,Background
12.177.54.187,1,0,0,1,1,1,1,1,60,1,0.0,,Background
12.197.96.194,2,0,0,2,1,1,1,1,1415,18,1.972,0.10323759005323588,Background
12.27.235.66,1,0,0,1,1,1,1,1,74,1,0.0,,Background
12.28.132.90,3,0,0,3,1,1,1,1,695,4,0.6699999999999999,1.1604740410711476,Background
12.40.138.149,1,0,0,1,1,1,1,1,76,1,0.0,,Background
12.40.197.114,1,0,0,1,1,1,1,1,60,1,0.0,,Background
12.49.61.2,1,0,0,1,1,1,1,1,940,2,2.291,,Background
12.51.91.4,1,0,0,1,1,1,1,1,74,1,0.0,,Background
12.70.120.184,1,0,0,1,1,1,1,1,60,1,0.0,,Background
12.91.207.98,1,0,0,1,1,1,1,1,469,1,0.0,,Background
120.104.233.52,2,0,0,2,1,1,1,1,120,2,0.0,0.0,Background
120.106.36.91,2,0,0,2,1,1,1,1,309,2,0.0,0.0,Background
120.107.163.66,1,0,0,1,1,1,1,1,60,1,0.0,,Background
120.114.131.29,1,0,0,1,1,1,1,1,75,1,0.0,,Background
120.114.145.41,2,0,0,2,1,1,1,1,534,2,0.0,0.0,Background
120.126.122.183,1,0,0,1,1,1,1,1,60,1,0.0,,Background
120.126.228.45,1,0,0,1,1,1,1,1,60,1,0.0,,Background
120.141.64.161,1,0,0,1,1,1,1,1,68,1,0.0,,Background
120.144.138.31,1,0,0,1,1,1,1,1,77,1,0.0,,Background
120.144.156.132,1,0,0,1,1,1,1,1,76,1,0.0,,Background
120.144.158.231,1,0,0,1,1,1,1,1,76,1,0.0,,Background
120.144.47.7,1,0,0,1,1,1,1,1,76,1,0.0,,Background
120.144.61.202,1,0,0,1,1,1,1,1,77,1,0.0,,Background
120.145.138.139,1,0,0,1,1,1,1,1,74,1,0.0,,Background
120.145.4.82,1,0,0,1,1,1,1,1,73,1,0.0,,Background
120.146.163.160,1,0,0,1,1,1,1,1,74,1,0.0,,Background
120.146.202.86,1,0,0,1,1,1,1,1,75,1,0.0,,Background
120.146.64.110,1,0,0,1,1,1,1,1,74,1,0.0,,Background
120.147.170.23,1,0,0,1,1,1,1,1,60,1,0.0,,Background
120.151.0.195,1,0,0,1,1,1,1,1,77,1,0.0,,Background
120.151.11.228,1,0,0,1,1,1,1,1,68,1,0.0,,Background
120.151.23.250,4,0,0,4,1,1,1,1,660,4,0.0,0.0,Background
120.152.181.82,1,0,0,1,1,1,1,1,72,1,0.0,,Background
120.154.141.163,1,0,0,1,1,1,1,1,60,1,0.0,,Background
120.156.136.24,2,0,0,2,1,1,1,1,1357,17,3.2314999999999996,0.2962777413171633,Background
120.16.87.73,1,0,0,1,1,1,1,1,467,1,0.0,,Background
120.17.192.178,1,0,0,1,1,1,1,1,79,1,0.0,,Background
120.18.49.166,1,0,0,1,1,1,1,1,83,1,0.0,,Background
120.19.228.100,1,0,0,1,1,1,1,1,73,1,0.0,,Background
120.195.80.162,1,0,0,1,1,1,1,1,74,1,0.0,,Background
120.196.50.143,1,0,0,1,1,1,1,1,78,1,0.0,,Background
120.20.175.151,1,0,0,1,1,1,1,1,68,1,0.0,,Background
120.20.51.54,1,0,0,1,1,1,1,1,72,1,0.0,,Background
120.206.46.220,1,0,0,1,1,1,1,1,75,1,0.0,,Background
120.22.49.57,1,0,0,1,1,1,1,1,76,1,0.0,,Background
120.28.136.193,2,0,0,2,1,1,1,1,574,2,0.0,0.0,Background
120.28.192.59,1,0,0,1,1,1,1,1,135,2,0.366,,Background
120.28.226.6,1,0,0,1,1,1,1,1,74,1,0.0,,Background
120.28.246.230,1,0,0,1,1,1,1,1,73,1,0.0,,Background
120.28.252.46,2,0,0,2,1,1,1,1,785,11,1.72,1.8964603871423205,Background
120.29.150.161,1,0,0,1,1,1,1,1,75,1,0.0,,Background
120.29.64.7,1,0,0,1,1,1,1,1,68,1,0.0,,Background
120.29.76.11,2,0,0,2,1,2,2,1,134,2,0.0,0.0,Background
120.29.89.64,3,0,0,3,1,1,1,1,525,3,0.0,0.0,Background
120.32.172.161,2,0,0,2,1,1,1,1,1389,18,4.0645,0.30759144981614805,Background
120.32.248.80,3,0,0,3,1,1,1,1,461,3,0.0,0.0,Background
120.50.38.148,1,0,0,1,1,1,1,1,60,1,0.0,,Background
120.51.139.128,1,0,0,1,1,1,1,1,75,1,0.0,,Background
120.51.206.129,1,0,0,1,1,1,1,1,75,1,0.0,,Background
120.6.64.254,1,0,0,1,1,1,1,1,466,1,0.0,,Background
120.60.30.1,1,0,0,1,1,1,1,1,185,1,0.0,,Background
120.61.59.159,2,0,0,2,1,1,1,1,728,4,0.3755,0.5310371926710972,Background
120.72.91.30,1,0,0,1,1,1,1,1,176,1,0.0,,Background
120.74.113.104,3,0,0,3,1,1,3,1,219,3,0.0,0.0,Background
120.74.12.132,1,0,0,1,1,1,1,1,76,1,0.0,,Background
120.74.182.142,2,0,0,2,1,1,1,1,137,2,0.0,0.0,Background
120.74.196.187,1,0,0,1,1,1,1,1,75,1,0.0,,Background
120.74.240.122,1,0,0,1,1,1,1,1,76,1,0.0,,Background
120.74.82.240,1,0,0,1,1,1,1,1,73,1,0.0,,Background
120.75.35.167,16,0,0,16,2,2,1,1,1140,16,0.0,0.0,Background
120.84.188.49,1,0,0,1,1,1,1,1,76,1,0.0,,Background
120.84.205.232,4,0,0,4,1,1,2,1,372,6,1.4689999999999999,1.7012783428939544,Background
121.1.11.118,1,0,0,1,1,1,1,1,75,1,0.0,,Background
121.1.181.109,1,0,0,1,1,1,1,1,3030,4,0.0,,Background
121.1.38.244,1,0,0,1,1,1,1,1,76,1,0.0,,Background
121.1.38.245,9,0,0,9,1,1,4,1,1465,21,1.5903333333333332,1.6820480076383075,Background
121.1.44.86,1,0,0,1,1,1,1,1,76,1,0.0,,Background
121.1.45.43,1,0,0,1,1,1,1,1,73,1,0.0,,Background
121.1.55.121,1,0,0,1,1,1,1,1,76,1,0.0,,Background
121.1.55.84,1,0,0,1,1,1,1,1,81,1,0.0,,Background
121.101.101.77,1,0,0,1,1,1,1,1,82,1,0.0,,Background
121.102.134.38,2,0,0,2,1,1,1,1,547,2,0.0,0.0,Background
121.102.3.175,2,0,0,2,1,1,1,1,152,2,0.0,0.0,Background
121.103.116.250,1,0,0,1,1,1,1,1,73,1,0.0,,Background
121.103.175.26,1,0,0,1,1,1,1,1,2922,3,0.0,,Background
121.103.188.80,5,0,0,5,1,1,1,1,360,6,0.8726,1.9511929171663167,Background
121.103.205.222,2,0,0,2,2,2,2,1,135,2,0.0,0.0,Background
121.103.246.25,2,0,0,2,2,2,1,1,532,2,0.0,0.0,Background
121.105.10.121,1,0,0,1,1,1,1,1,72,1,0.0,,Background
121.105.68.179,1,0,0,1,1,1,1,1,76,1,0.0,,Background
121.106.134.54,1,0,0,1,1,1,1,1,77,1,0.0,,Background
121.106.174.142,2,0,0,2,1,2,1,1,133,2,0.0,0.0,Background
121.107.158.42,1,0,0,1,1,1,1,1,149,2,0.746,,Background
121.108.57.117,1,0,0,1,1,1,1,1,76,1,0.0,,Background
121.108.70.23,1,0,0,1,1,1,1,1,75,1,0.0,,Background
121.11.239.135,1,0,0,1,1,1,1,1,152,2,2.032,,Background
121.110.38.137,1,0,0,1,1,1,1,1,73,1,0.0,,Background
121.113.132.233,1,0,0,1,1,1,1,1,60,1,0.0,,Background
121.113.198.14,1,0,0,1,1,1,1,1,74,1,0.0,,Background
121.113.224.223,1,0,0,1,1,1,1,1,72,1,0.0,,Background
121.114.126.25,1,0,0,1,1,1,1,1,76,1,0.0,,Background
121.114.145.230,1,0,0,1,1,1,1,1,74,1,0.0,,Background
121.114.33.62,1,0,0,1,1,1,1,1,73,1,0.0,,Background
121.114.68.227,3,0,0,3,1,1,2,1,893,12,1.2783333333333333,1.2876204150809871,Background
121.115.116.117,1,0,0,1,1,1,1,1,72,1,0.0,,Background
121.115.179.173,1,0,0,1,1,1,1,1,75,1,0.0,,Background
121.115.223.211,1,0,0,1,1,1,1,1,60,1,0.0,,Background
121.115.38.230,2,0,0,2,2,2,1,1,615,2,0.0,0.0,Background
